piste,nimi,x_gk25,y_gk25,suunta,aika,vuosi,ha,pa,ka,ra,la,mp,rv,autot,Kk,Kuolleet,Loukkaant,Vakavuusko,Ontyyppi,Onluokka,Osallkm,Nopraj,Kvl,Raskaskvl,Tietyö,Onnettomuus
D01,KEHÄ 1,25495121,6680653,1.0,19,2016,2474,240,44,26,17,25,0,3126,4.0,0.0,0.0,0.0,4.0,3.0,2.0,80.0,93627.0,3498.0,E,1
D01,KEHÄ 1,25495121,6680653,1.0,19,2016,2474,240,44,26,17,25,0,3126,4.0,0.0,0.0,0.0,2.0,3.0,2.0,80.0,69466.0,3528.0,E,1
D01,KEHÄ 1,25495121,6680653,1.0,19,2016,2474,240,44,26,17,25,0,3126,5.0,0.0,0.0,0.0,6.0,6.0,2.0,60.0,55416.0,2512.0,K,1
D01,KEHÄ 1,25495121,6680653,1.0,19,2016,2474,240,44,26,17,25,0,3126,9.0,0.0,0.0,0.0,52.0,4.0,2.0,50.0,45112.0,2352.0,E,1
D01,KEHÄ 1,25495121,6680653,1.0,19,2016,2474,240,44,26,17,25,0,3126,5.0,0.0,0.0,0.0,3.0,3.0,2.0,50.0,45112.0,2352.0,E,1
D01,KEHÄ 1,25495121,6680653,1.0,19,2016,2474,240,44,26,17,25,0,3126,6.0,0.0,0.0,0.0,6.0,6.0,2.0,80.0,3920.0,240.0,K,1
D01,KEHÄ 1,25495121,6680653,1.0,19,2016,2474,240,44,26,17,25,0,3126,10.0,0.0,0.0,0.0,6.0,6.0,2.0,80.0,4292.0,451.0,E,1
D01,KEHÄ 1,25495121,6680653,1.0,20,2016,2159,252,38,43,22,2,0,2381,7.0,0.0,0.0,0.0,4.0,3.0,2.0,80.0,83921.0,4116.0,K,1
D01,KEHÄ 1,25495121,6680653,1.0,20,2016,2159,252,38,43,22,2,0,2381,11.0,0.0,0.0,0.0,81.0,1.0,1.0,80.0,62800.0,3288.0,E,1
D01,KEHÄ 1,25495121,6680653,1.0,20,2016,2159,252,38,43,22,2,0,2381,5.0,0.0,0.0,0.0,10.0,2.0,2.0,60.0,3322.0,112.0,K,1
D01,KEHÄ 1,25495121,6680653,1.0,20,2016,2159,252,38,43,22,2,0,2381,8.0,0.0,0.0,0.0,8.0,6.0,2.0,50.0,5230.0,83.0,E,1
D01,KEHÄ 1,25495121,6680653,1.0,20,2016,2159,252,38,43,22,2,0,2381,1.0,0.0,0.0,0.0,83.0,1.0,1.0,80.0,2911.0,32.0,E,1
D01,KEHÄ 1,25495121,6680653,1.0,21,2016,1804,125,33,20,17,2,0,1844,10.0,0.0,0.0,0.0,2.0,3.0,2.0,80.0,72692.0,3455.0,K,1
D01,KEHÄ 1,25495121,6680653,1.0,21,2016,1804,125,33,20,17,2,0,1844,7.0,0.0,0.0,0.0,11.0,2.0,2.0,50.0,72692.0,3455.0,K,1
D01,KEHÄ 1,25495121,6680653,1.0,21,2016,1804,125,33,20,17,2,0,1844,3.0,0.0,0.0,0.0,30.0,2.0,2.0,50.0,45112.0,2352.0,E,1
D01,KEHÄ 1,25495121,6680653,1.0,21,2016,1804,125,33,20,17,2,0,1844,7.0,0.0,0.0,0.0,49.0,4.0,2.0,60.0,15261.0,812.0,E,1
D01,KEHÄ 1,25495121,6680653,1.0,21,2016,1804,125,33,20,17,2,0,1844,3.0,0.0,0.0,0.0,40.0,4.0,2.0,50.0,15261.0,812.0,E,1
D01,KEHÄ 1,25495121,6680653,1.0,21,2016,1804,125,33,20,17,2,0,1844,1.0,0.0,0.0,0.0,3.0,3.0,2.0,80.0,14842.0,720.0,E,1
D01,KEHÄ 1,25495121,6680653,1.0,22,2016,1311,91,26,14,12,2,0,1411,1.0,0.0,0.0,0.0,6.0,6.0,2.0,60.0,45112.0,2352.0,E,1
D01,KEHÄ 1,25495121,6680653,1.0,22,2016,1311,91,26,14,12,2,0,1411,11.0,0.0,2.0,2.0,9.0,13.0,2.0,80.0,20126.0,1194.0,E,1
D01,KEHÄ 1,25495121,6680653,1.0,22,2016,1311,91,26,14,12,2,0,1411,4.0,0.0,0.0,0.0,13.0,2.0,2.0,50.0,,,E,1
D01,KEHÄ 1,25495121,6680653,1.0,23,2016,717,49,14,7,6,2,0,859,9.0,0.0,0.0,0.0,6.0,6.0,2.0,80.0,94952.0,3557.0,E,1
D01,KEHÄ 1,25495121,6680653,1.0,23,2016,717,49,14,7,6,2,0,859,8.0,0.0,0.0,0.0,3.0,3.0,2.0,80.0,3306.0,143.0,K,1
D01,KEHÄ 1,25495121,6680653,1.0,23,2016,717,49,14,7,6,2,0,859,8.0,0.0,0.0,0.0,8.0,6.0,2.0,50.0,3920.0,240.0,K,1
D01,KEHÄ 1,25495121,6680653,1.0,24,2016,533,38,12,6,6,2,0,500,9.0,0.0,0.0,0.0,8.0,6.0,2.0,60.0,72692.0,3455.0,K,1
D01,KEHÄ 1,25495121,6680653,2.0,1,2011,208,14,4,2,1,2,0,229,10.0,0.0,0.0,0.0,89.0,1.0,1.0,80.0,86206.0,3675.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,1,2011,208,14,4,2,1,2,0,229,5.0,0.0,0.0,0.0,80.0,1.0,1.0,60.0,12896.0,672.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,2,2011,135,9,3,1,1,2,0,149,10.0,0.0,0.0,0.0,80.0,1.0,1.0,80.0,86651.0,3642.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,2,2011,135,9,3,1,1,2,0,149,8.0,0.0,1.0,2.0,82.0,1.0,1.0,80.0,8793.0,,E,1
D01,KEHÄ 1,25495121,6680653,2.0,2,2011,135,9,3,1,1,2,0,149,4.0,0.0,0.0,0.0,83.0,1.0,1.0,50.0,2734.0,27.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,3,2011,100,8,1,1,1,2,0,111,9.0,0.0,0.0,0.0,96.0,13.0,2.0,80.0,4283.0,455.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,4,2011,90,5,1,1,1,2,0,98,2.0,0.0,0.0,0.0,52.0,4.0,2.0,60.0,4215.0,79.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,4,2011,90,5,1,1,1,2,0,98,12.0,0.0,0.0,0.0,84.0,1.0,1.0,60.0,14812.0,727.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,5,2011,181,12,4,1,1,2,0,199,10.0,0.0,0.0,0.0,80.0,1.0,1.0,80.0,74047.0,3641.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,6,2011,656,45,14,7,6,2,0,728,10.0,0.0,1.0,2.0,53.0,4.0,2.0,50.0,44675.0,2406.0,K,1
D01,KEHÄ 1,25495121,6680653,2.0,7,2011,2351,429,109,19,24,2,0,2932,2.0,0.0,0.0,0.0,9.0,13.0,3.0,80.0,74047.0,3641.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,7,2011,2351,429,109,19,24,2,0,2932,7.0,0.0,0.0,0.0,86.0,13.0,2.0,60.0,44675.0,2406.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,7,2011,2351,429,109,19,24,2,0,2932,1.0,0.0,0.0,0.0,86.0,1.0,1.0,100.0,17798.0,,E,1
D01,KEHÄ 1,25495121,6680653,2.0,8,2011,3704,486,45,40,38,28,0,4313,11.0,0.0,0.0,0.0,6.0,6.0,2.0,80.0,59312.0,2826.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,8,2011,3704,486,45,40,38,28,0,4313,2.0,0.0,2.0,2.0,6.0,6.0,3.0,80.0,86206.0,3675.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,8,2011,3704,486,45,40,38,28,0,4313,10.0,0.0,0.0,0.0,7.0,6.0,2.0,80.0,86206.0,3675.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,8,2011,3704,486,45,40,38,28,0,4313,5.0,0.0,0.0,0.0,4.0,3.0,2.0,80.0,86651.0,3642.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,8,2011,3704,486,45,40,38,28,0,4313,12.0,0.0,0.0,0.0,3.0,3.0,2.0,80.0,55925.0,3275.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,8,2011,3704,486,45,40,38,28,0,4313,3.0,0.0,0.0,0.0,6.0,6.0,2.0,80.0,57297.0,3330.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,8,2011,3704,486,45,40,38,28,0,4313,9.0,0.0,0.0,0.0,3.0,3.0,2.0,80.0,55072.0,3201.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,8,2011,3704,486,45,40,38,28,0,4313,3.0,0.0,0.0,0.0,4.0,3.0,2.0,50.0,44675.0,2406.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,8,2011,3704,486,45,40,38,28,0,4313,4.0,0.0,0.0,0.0,2.0,3.0,2.0,70.0,2585.0,,E,1
D01,KEHÄ 1,25495121,6680653,2.0,9,2011,3561,411,105,43,30,30,0,4150,9.0,0.0,0.0,0.0,6.0,6.0,3.0,80.0,74047.0,3641.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,9,2011,3561,411,105,43,30,30,0,4150,2.0,0.0,0.0,0.0,6.0,6.0,3.0,80.0,74047.0,3641.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,9,2011,3561,411,105,43,30,30,0,4150,8.0,0.0,1.0,2.0,9.0,13.0,2.0,80.0,86651.0,3642.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,9,2011,3561,411,105,43,30,30,0,4150,9.0,0.0,0.0,0.0,82.0,1.0,1.0,80.0,10659.0,,E,1
D01,KEHÄ 1,25495121,6680653,2.0,9,2011,3561,411,105,43,30,30,0,4150,2.0,0.0,0.0,0.0,9.0,13.0,2.0,80.0,8506.0,2292.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,9,2011,3561,411,105,43,30,30,0,4150,11.0,0.0,0.0,0.0,4.0,3.0,2.0,80.0,14812.0,727.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,10,2011,2058,450,124,58,24,12,0,2714,8.0,0.0,0.0,0.0,4.0,3.0,2.0,70.0,86206.0,3675.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,10,2011,2058,450,124,58,24,12,0,2714,3.0,0.0,0.0,0.0,4.0,3.0,2.0,80.0,86651.0,3642.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,10,2011,2058,450,124,58,24,12,0,2714,2.0,0.0,0.0,0.0,3.0,3.0,2.0,80.0,55072.0,3201.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,10,2011,2058,450,124,58,24,12,0,2714,10.0,0.0,0.0,0.0,6.0,6.0,2.0,80.0,2624.0,,E,1
D01,KEHÄ 1,25495121,6680653,2.0,11,2011,1566,410,121,61,23,13,0,2181,2.0,0.0,0.0,0.0,89.0,13.0,2.0,60.0,44675.0,2406.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,11,2011,1566,410,121,61,23,13,0,2181,1.0,0.0,0.0,0.0,6.0,6.0,2.0,50.0,44675.0,2406.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,11,2011,1566,410,121,61,23,13,0,2181,1.0,0.0,0.0,0.0,89.0,1.0,1.0,70.0,6630.0,253.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,12,2011,1939,443,146,64,14,16,0,2606,6.0,0.0,0.0,0.0,3.0,3.0,2.0,80.0,59312.0,2826.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,12,2011,1939,443,146,64,14,16,0,2606,2.0,0.0,1.0,2.0,7.0,6.0,2.0,80.0,86651.0,3642.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,13,2011,1973,435,156,65,17,11,0,2646,9.0,0.0,0.0,0.0,3.0,3.0,2.0,80.0,59312.0,2826.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,13,2011,1973,435,156,65,17,11,0,2646,5.0,0.0,0.0,0.0,6.0,6.0,2.0,80.0,74047.0,3641.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,13,2011,1973,435,156,65,17,11,0,2646,6.0,0.0,0.0,0.0,2.0,3.0,2.0,80.0,55072.0,3201.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,13,2011,1973,435,156,65,17,11,0,2646,1.0,0.0,0.0,0.0,59.0,4.0,2.0,50.0,44675.0,2406.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,13,2011,1973,435,156,65,17,11,0,2646,8.0,0.0,0.0,0.0,4.0,3.0,2.0,50.0,44675.0,2406.0,K,1
D01,KEHÄ 1,25495121,6680653,2.0,13,2011,1973,435,156,65,17,11,0,2646,9.0,0.0,0.0,0.0,93.0,1.0,1.0,80.0,2624.0,,E,1
D01,KEHÄ 1,25495121,6680653,2.0,13,2011,1973,435,156,65,17,11,0,2646,2.0,0.0,0.0,0.0,12.0,2.0,2.0,50.0,2649.0,52.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,13,2011,1973,435,156,65,17,11,0,2646,2.0,0.0,0.0,0.0,6.0,6.0,2.0,80.0,7957.0,250.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,14,2011,2257,467,158,76,15,22,0,2973,6.0,0.0,0.0,0.0,80.0,1.0,1.0,80.0,62472.0,3811.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,14,2011,2257,467,158,76,15,22,0,2973,5.0,0.0,0.0,0.0,8.0,6.0,3.0,60.0,44675.0,2406.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,14,2011,2257,467,158,76,15,22,0,2973,12.0,0.0,0.0,0.0,82.0,1.0,1.0,80.0,3734.0,,E,1
D01,KEHÄ 1,25495121,6680653,2.0,15,2011,3195,497,151,61,19,26,0,3923,3.0,0.0,0.0,0.0,2.0,3.0,2.0,80.0,43530.0,3024.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,15,2011,3195,497,151,61,19,26,0,3923,8.0,0.0,0.0,0.0,9.0,13.0,2.0,80.0,86651.0,3642.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,15,2011,3195,497,151,61,19,26,0,3923,2.0,0.0,0.0,0.0,6.0,6.0,2.0,60.0,44675.0,2406.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,15,2011,3195,497,151,61,19,26,0,3923,12.0,0.0,2.0,2.0,6.0,6.0,2.0,60.0,44675.0,2406.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,15,2011,3195,497,151,61,19,26,0,3923,10.0,0.0,0.0,0.0,49.0,4.0,2.0,60.0,44675.0,2406.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,15,2011,3195,497,151,61,19,26,0,3923,7.0,0.0,0.0,0.0,6.0,6.0,2.0,80.0,11131.0,,E,1
D01,KEHÄ 1,25495121,6680653,2.0,15,2011,3195,497,151,61,19,26,0,3923,2.0,0.0,0.0,0.0,8.0,6.0,2.0,80.0,5110.0,323.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,16,2011,4828,637,104,44,16,53,0,5629,7.0,0.0,1.0,2.0,83.0,1.0,1.0,80.0,43530.0,3024.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,16,2011,4828,637,104,44,16,53,0,5629,1.0,0.0,0.0,0.0,4.0,3.0,2.0,80.0,59312.0,2826.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,16,2011,4828,637,104,44,16,53,0,5629,8.0,0.0,0.0,0.0,2.0,3.0,2.0,80.0,86206.0,3675.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,16,2011,4828,637,104,44,16,53,0,5629,6.0,0.0,3.0,2.0,8.0,6.0,3.0,80.0,86206.0,3675.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,16,2011,4828,637,104,44,16,53,0,5629,10.0,0.0,1.0,2.0,6.0,6.0,4.0,80.0,86206.0,3675.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,16,2011,4828,637,104,44,16,53,0,5629,9.0,0.0,1.0,2.0,7.0,6.0,4.0,80.0,86206.0,3675.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,16,2011,4828,637,104,44,16,53,0,5629,7.0,0.0,0.0,0.0,2.0,3.0,2.0,80.0,86651.0,3642.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,16,2011,4828,637,104,44,16,53,0,5629,10.0,0.0,0.0,0.0,8.0,6.0,2.0,80.0,10659.0,,E,1
D01,KEHÄ 1,25495121,6680653,2.0,16,2011,4828,637,104,44,16,53,0,5629,3.0,0.0,0.0,0.0,11.0,2.0,2.0,70.0,12718.0,504.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,16,2011,4828,637,104,44,16,53,0,5629,8.0,0.0,0.0,0.0,2.0,3.0,3.0,70.0,12718.0,504.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,17,2011,5172,381,65,27,21,45,0,5666,1.0,0.0,0.0,0.0,6.0,6.0,2.0,70.0,59312.0,2826.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,17,2011,5172,381,65,27,21,45,0,5666,11.0,0.0,0.0,0.0,2.0,3.0,2.0,80.0,74047.0,3641.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,17,2011,5172,381,65,27,21,45,0,5666,6.0,0.0,0.0,0.0,4.0,3.0,2.0,80.0,74047.0,3641.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,17,2011,5172,381,65,27,21,45,0,5666,4.0,0.0,0.0,0.0,8.0,6.0,3.0,80.0,86206.0,3675.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,17,2011,5172,381,65,27,21,45,0,5666,3.0,0.0,0.0,0.0,8.0,6.0,3.0,80.0,86651.0,3642.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,17,2011,5172,381,65,27,21,45,0,5666,3.0,0.0,0.0,0.0,8.0,6.0,4.0,80.0,45693.0,,E,1
D01,KEHÄ 1,25495121,6680653,2.0,17,2011,5172,381,65,27,21,45,0,5666,8.0,0.0,0.0,0.0,6.0,6.0,2.0,80.0,55072.0,3201.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,17,2011,5172,381,65,27,21,45,0,5666,1.0,0.0,0.0,0.0,7.0,6.0,3.0,80.0,55072.0,3201.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,17,2011,5172,381,65,27,21,45,0,5666,12.0,0.0,0.0,0.0,3.0,3.0,2.0,60.0,49989.0,2352.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,17,2011,5172,381,65,27,21,45,0,5666,12.0,0.0,0.0,0.0,6.0,6.0,3.0,70.0,21497.0,1224.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,17,2011,5172,381,65,27,21,45,0,5666,11.0,0.0,0.0,0.0,8.0,6.0,3.0,70.0,21497.0,1224.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,17,2011,5172,381,65,27,21,45,0,5666,5.0,0.0,0.0,0.0,8.0,6.0,2.0,80.0,3734.0,,E,1
D01,KEHÄ 1,25495121,6680653,2.0,17,2011,5172,381,65,27,21,45,0,5666,12.0,0.0,0.0,0.0,8.0,6.0,2.0,80.0,4215.0,79.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,17,2011,5172,381,65,27,21,45,0,5666,3.0,0.0,0.0,0.0,2.0,3.0,2.0,80.0,7338.0,825.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,17,2011,5172,381,65,27,21,45,0,5666,4.0,0.0,0.0,0.0,7.0,6.0,3.0,80.0,13137.0,324.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,18,2011,4089,263,55,30,16,45,0,4453,12.0,0.0,0.0,0.0,6.0,6.0,2.0,80.0,62472.0,3811.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,18,2011,4089,263,55,30,16,45,0,4453,4.0,0.0,0.0,0.0,8.0,6.0,4.0,80.0,59312.0,2826.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,18,2011,4089,263,55,30,16,45,0,4453,4.0,0.0,0.0,0.0,6.0,6.0,2.0,80.0,59312.0,2826.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,18,2011,4089,263,55,30,16,45,0,4453,2.0,0.0,0.0,0.0,9.0,13.0,2.0,80.0,86206.0,3675.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,18,2011,4089,263,55,30,16,45,0,4453,11.0,0.0,0.0,0.0,8.0,6.0,3.0,60.0,44675.0,2406.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,19,2011,2904,213,29,29,12,54,0,3187,9.0,0.0,0.0,0.0,2.0,3.0,2.0,50.0,59312.0,2826.0,K,1
D01,KEHÄ 1,25495121,6680653,2.0,19,2011,2904,213,29,29,12,54,0,3187,1.0,0.0,0.0,0.0,8.0,6.0,4.0,70.0,21497.0,1224.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,19,2011,2904,213,29,29,12,54,0,3187,9.0,0.0,0.0,0.0,40.0,4.0,2.0,50.0,2624.0,,E,1
D01,KEHÄ 1,25495121,6680653,2.0,19,2011,2904,213,29,29,12,54,0,3187,8.0,0.0,0.0,0.0,89.0,1.0,1.0,80.0,8793.0,,E,1
D01,KEHÄ 1,25495121,6680653,2.0,19,2011,2904,213,29,29,12,54,0,3187,7.0,0.0,0.0,0.0,89.0,1.0,1.0,80.0,2450.0,203.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,20,2011,2178,197,24,16,12,20,0,2427,2.0,0.0,0.0,0.0,6.0,6.0,2.0,80.0,86651.0,3642.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,20,2011,2178,197,24,16,12,20,0,2427,5.0,0.0,0.0,0.0,40.0,4.0,2.0,60.0,44675.0,2406.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,20,2011,2178,197,24,16,12,20,0,2427,12.0,0.0,0.0,0.0,52.0,4.0,2.0,50.0,2882.0,158.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,21,2011,1832,126,37,18,15,10,0,2028,12.0,0.0,0.0,0.0,3.0,3.0,2.0,80.0,59312.0,2826.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,21,2011,1832,126,37,18,15,10,0,2028,1.0,0.0,0.0,0.0,40.0,4.0,2.0,60.0,44675.0,2406.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,21,2011,1832,126,37,18,15,10,0,2028,8.0,0.0,0.0,0.0,89.0,1.0,1.0,80.0,10659.0,,E,1
D01,KEHÄ 1,25495121,6680653,2.0,21,2011,1832,126,37,18,15,10,0,2028,8.0,0.0,0.0,0.0,86.0,13.0,2.0,80.0,3779.0,124.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,22,2011,1243,86,25,12,10,4,0,1376,8.0,0.0,0.0,0.0,6.0,6.0,2.0,80.0,74047.0,3641.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,23,2011,891,61,17,9,7,0,0,985,7.0,0.0,1.0,2.0,96.0,9.0,2.0,50.0,74047.0,3641.0,K,1
D01,KEHÄ 1,25495121,6680653,2.0,23,2011,891,61,17,9,7,0,0,985,11.0,0.0,0.0,0.0,86.0,1.0,1.0,80.0,86206.0,3675.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,23,2011,891,61,17,9,7,0,0,985,8.0,0.0,1.0,2.0,4.0,3.0,2.0,80.0,2450.0,203.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,24,2011,425,30,8,5,4,0,0,472,12.0,0.0,1.0,2.0,83.0,1.0,1.0,80.0,2294.0,,E,1
D01,KEHÄ 1,25495121,6680653,2.0,24,2011,425,30,8,5,4,0,0,472,3.0,0.0,1.0,2.0,83.0,1.0,1.0,80.0,4128.0,320.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,1,2012,222,15,4,3,1,2,0,245,8.0,0.0,0.0,0.0,80.0,1.0,1.0,80.0,90438.0,3824.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,2,2012,144,10,3,1,1,2,0,159,,,,,,,,,,,,0
D01,KEHÄ 1,25495121,6680653,2.0,3,2012,90,8,1,1,1,2,0,101,10.0,0.0,0.0,0.0,86.0,1.0,1.0,80.0,2165.0,42.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,4,2012,144,8,1,1,1,2,0,155,2.0,0.0,0.0,0.0,89.0,1.0,1.0,80.0,78270.0,3892.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,4,2012,144,8,1,1,1,2,0,155,4.0,0.0,1.0,2.0,80.0,1.0,1.0,80.0,56394.0,3262.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,5,2012,207,14,5,1,1,2,0,228,2.0,0.0,1.0,2.0,80.0,1.0,1.0,80.0,39373.0,2539.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,5,2012,207,14,5,1,1,2,0,228,4.0,0.0,0.0,0.0,83.0,1.0,1.0,80.0,2512.0,,E,1
D01,KEHÄ 1,25495121,6680653,2.0,6,2012,611,42,13,6,5,2,0,677,4.0,0.0,1.0,2.0,83.0,13.0,2.0,80.0,12540.0,730.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,7,2012,2375,435,111,21,25,2,0,2967,8.0,0.0,0.0,0.0,83.0,1.0,1.0,80.0,39373.0,2539.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,7,2012,2375,435,111,21,25,2,0,2967,10.0,0.0,0.0,0.0,50.0,4.0,2.0,80.0,62773.0,3167.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,7,2012,2375,435,111,21,25,2,0,2967,10.0,0.0,0.0,0.0,9.0,13.0,2.0,80.0,57463.0,3370.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,7,2012,2375,435,111,21,25,2,0,2967,1.0,0.0,0.0,0.0,80.0,1.0,1.0,80.0,57297.0,3330.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,8,2012,3540,466,45,40,38,28,0,4129,10.0,0.0,0.0,0.0,89.0,1.0,1.0,80.0,44400.0,3006.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,8,2012,3540,466,45,40,38,28,0,4129,10.0,0.0,0.0,0.0,89.0,1.0,1.0,80.0,44400.0,3006.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,8,2012,3540,466,45,40,38,28,0,4129,9.0,0.0,0.0,0.0,6.0,6.0,2.0,80.0,78270.0,3892.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,8,2012,3540,466,45,40,38,28,0,4129,7.0,0.0,0.0,0.0,0.0,3.0,2.0,80.0,90438.0,3824.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,8,2012,3540,466,45,40,38,28,0,4129,10.0,0.0,0.0,0.0,2.0,3.0,2.0,80.0,57463.0,3370.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,8,2012,3540,466,45,40,38,28,0,4129,4.0,0.0,0.0,0.0,89.0,13.0,2.0,80.0,59027.0,3456.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,8,2012,3540,466,45,40,38,28,0,4129,11.0,0.0,0.0,0.0,3.0,3.0,2.0,80.0,46790.0,,E,1
D01,KEHÄ 1,25495121,6680653,2.0,8,2012,3540,466,45,40,38,28,0,4129,3.0,0.0,0.0,0.0,24.0,5.0,2.0,70.0,57297.0,3330.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,8,2012,3540,466,45,40,38,28,0,4129,5.0,0.0,0.0,0.0,8.0,6.0,3.0,70.0,53263.0,2648.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,8,2012,3540,466,45,40,38,28,0,4129,11.0,0.0,0.0,0.0,10.0,2.0,3.0,50.0,5077.0,80.0,E,1
D01,KEHÄ 1,25495121,6680653,2.0,9,2012,3420,396,102,43,30,30,0,3991,4.0,0.0,0.0,0.0,81.0,13.0,2.0,80.0,62773.0,3167.0,E,1
