Onnett_id,Tienpit,Tie,Aosa,Aet,Ajr,Vuosi,Kk,Päivä,Kuolleet,Loukkaant,Vakavuusko,Tunti,Vkpv,Ontyyppi,Onluokka,Osallkm,Nopraj,Taajmerk,Pinta,Valoisuus,Sää,Onnpaikka,Liikvalot,Liittyvtie,Noplaji,Nopsuunvas,Nopsuunoik,Taajama,Mo_mol,Toimluokka,Kvl,Raskaskvl,Tienlev,X,Y,Tietyö,Päällyste,Lämpötila,Risteys,Katuosoite,Tietyyppi,Lisäkaisty,Solmutyyp,Liitluok,Lähliittie,Suuntlkm,Toimenpide,Valaisomis,Poikkileik,Päällyslev,Päällystlk
7255623,2,3.0,101.0,,,2016,4,29.04.2016,0,0,0,16,Perjantai,6,6,3,50,1,1,1,1,1,-1,,-1,-1,-1,K,-1,-1,,,,383742.0,6674947.0,E,1,11.0,0,MANNERHEIMINTIE 154,-1,-1,-1,-1,,,-1,-1,-1,,-1
7429623,2,3.0,101.0,,,2016,5,23.05.2016,0,1,2,16,Maanantai,49,8,2,50,1,1,1,1,2,-1,,-1,-1,-1,K,-1,-1,,,,384017.0,6674725.0,E,4,20.0,2,MANNERHEIMINTIE X HONKATIE              ,-1,-1,-1,-1,,,-1,-1,-1,,-1
7429738,2,3.0,101.0,,,2016,5,18.05.2016,0,2,2,19,Keskiviikko,8,6,3,50,1,1,1,1,1,-1,,-1,-1,-1,K,-1,-1,,,,383549.0,6675711.0,E,1,12.0,0,MANNERHEIMINTIE 166,-1,-1,-1,-1,,,-1,-1,-1,,-1
7429845,2,3.0,101.0,,,2016,5,05.05.2016,0,0,0,24,Torstai,8,6,2,50,1,1,4,1,1,1,,-1,-1,-1,K,-1,-1,,,,383561.0,6675791.0,E,1,15.0,4,MANNERHEIMINTIE 99-101,-1,-1,-1,-1,,,-1,-1,-1,,-1
7430049,2,3.0,101.0,,,2016,5,30.05.2016,0,0,0,18,Maanantai,4,3,2,50,1,-1,1,1,1,-1,,-1,-1,-1,K,-1,-1,,,,383773.0,6674922.0,E,1,28.0,4,MANNERHEIMINTIE X LEHDESNIITYNTIE       ,-1,-1,-1,-1,,,-1,-1,-1,,-1
7431645,2,3.0,101.0,,,2016,6,29.06.2016,0,0,0,15,Keskiviikko,6,6,3,50,1,1,1,1,1,-1,,-1,-1,-1,K,-1,-1,,,,383648.0,6675293.0,E,1,25.0,0,MANNERHEIMINTIE 160,-1,-1,-1,-1,,,-1,-1,-1,,-1
7431688,2,3.0,101.0,,,2016,6,04.06.2016,0,0,0,14,Lauantai,6,6,0,50,1,1,1,2,1,-1,,-1,-1,-1,K,-1,-1,,,,383662.0,6675230.0,E,1,19.0,0,MANNERHEIMINTIE X TILKANVIERTO          ,-1,-1,-1,-1,,,-1,-1,-1,,-1
7864904,2,3.0,101.0,,,2016,8,09.08.2016,0,0,0,18,Tiistai,6,6,3,50,1,1,1,1,1,-1,,-1,-1,-1,K,-1,-1,,,,383904.0,6674824.0,E,1,20.0,0,MANNERHEIMINTIE                         ,-1,-1,-1,-1,,,-1,-1,-1,,-1
7864914,2,3.0,101.0,,,2016,8,19.08.2016,0,0,0,15,Perjantai,4,3,2,50,1,1,1,1,1,-1,,-1,-1,-1,K,-1,-1,,,,383660.0,6675303.0,E,1,20.0,0,MANNERHEIMINTIE 97,-1,-1,-1,-1,,,-1,-1,-1,,-1
7865103,2,3.0,101.0,,,2016,8,26.08.2016,0,0,0,19,Perjantai,8,6,2,50,1,1,1,1,1,1,,-1,-1,-1,K,-1,-1,,,,383561.0,6675889.0,E,1,18.0,4,MANNERHEIMINTIE 101,-1,-1,-1,-1,,,-1,-1,-1,,-1
7865518,2,3.0,101.0,,,2016,8,15.08.2016,0,0,0,8,Maanantai,6,6,2,40,1,1,1,1,1,1,,-1,-1,-1,K,-1,-1,,,,383557.0,6676271.0,E,1,15.0,4,MANNERHEIMINTIE 113,-1,-1,-1,-1,,,-1,-1,-1,,-1
7865524,2,3.0,101.0,,,2016,8,11.08.2016,1,0,1,23,Torstai,97,9,2,50,1,1,4,2,1,-1,,-1,-1,-1,K,-1,-1,,,,383929.0,6674806.0,E,1,15.0,0,MANNERHEIMINTIE 132,-1,-1,-1,-1,,,-1,-1,-1,,-1
7884045,2,3.0,101.0,,,2016,9,19.09.2016,0,1,2,16,Maanantai,8,7,2,50,1,1,1,2,1,-1,,-1,-1,-1,K,-1,-1,,,,383555.0,6676272.0,E,1,16.0,0,MANNERHEIMINTIE                         ,-1,-1,-1,-1,,,-1,-1,-1,,-1
7884785,2,3.0,101.0,,,2016,9,02.09.2016,0,0,0,16,Perjantai,6,6,0,50,1,1,1,1,1,-1,,-1,-1,-1,K,-1,-1,,,,383564.0,6676221.0,E,1,21.0,0,MANNERHEIMINTIE 107,-1,-1,-1,-1,,,-1,-1,-1,,-1
7899678,2,3.0,101.0,,,2016,10,23.10.2016,0,0,0,4,Sunnuntai,3,3,0,50,1,1,3,1,1,-1,,-1,-1,-1,K,-1,-1,,,,384246.0,6674570.0,E,1,4.0,0,MANNERHEIMINTIE 75,-1,-1,-1,-1,,,-1,-1,-1,,-1
7899700,2,3.0,101.0,,,2016,10,27.10.2016,0,0,0,18,Torstai,6,6,2,50,1,2,4,4,1,-1,,-1,-1,-1,K,-1,-1,,,,383881.0,6674826.0,E,1,8.0,0,MANNERHEIMINTIE 134,-1,-1,-1,-1,,,-1,-1,-1,,-1
8114597,2,3.0,101.0,,,2016,12,30.12.2016,0,0,0,14,Perjantai,4,3,2,50,1,1,1,2,1,1,,-1,-1,-1,K,-1,-1,,,,383549.0,6675901.0,E,1,3.0,4,MANNERHEIMINTIE - KORPPAANMÄENTIE       ,-1,-1,-1,-1,,,-1,-1,-1,,-1
8114598,2,3.0,101.0,,,2016,12,30.12.2016,0,0,0,16,Perjantai,4,3,2,50,1,1,1,1,1,-1,,-1,-1,-1,K,-1,-1,,,,383945.0,6674779.0,E,1,1.0,0,MANNERHEIMINTIE 130,-1,-1,-1,-1,,,-1,-1,-1,,-1
8114701,2,3.0,101.0,,,2016,12,10.12.2016,0,0,0,11,Lauantai,13,1,1,50,1,1,1,1,1,1,,-1,-1,-1,K,-1,-1,,,,383784.0,6674916.0,E,1,-3.0,4,MANNERHEIMINTIE X VALPURINTIE           ,-1,-1,-1,-1,,,-1,-1,-1,,-1
8114735,2,3.0,101.0,,,2016,12,15.12.2016,0,0,0,22,Torstai,6,6,4,40,1,2,4,2,1,-1,,-1,-1,-1,K,-1,-1,,,,383653.0,6675409.0,E,1,-1.0,0,MANNERHEIMINTIE X TILKANVIERTO          ,-1,-1,-1,-1,,,-1,-1,-1,,-1
7159774,2,4.0,101.0,,,2016,1,08.01.2016,0,0,0,15,Perjantai,6,6,2,60,1,4,1,2,1,-1,,-1,-1,-1,K,-1,-1,,,,387134.0,6675563.0,E,1,15.0,0,HERMANNIN RANTATIE                      ,-1,-1,-1,-1,,,-1,-1,-1,,-1
7159955,2,4.0,101.0,,,2016,1,09.01.2016,0,0,0,17,Lauantai,6,6,3,60,1,6,4,5,1,1,,-1,-1,-1,K,-1,-1,,,,387307.0,6675984.0,E,1,-9.0,4,KUSTAA VAASAN TIE X PIETARI KALMIN KATU ,-1,-1,-1,-1,,,-1,-1,-1,,-1
7159957,2,4.0,101.0,,,2016,1,09.01.2016,0,0,0,20,Lauantai,13,2,2,30,1,4,3,5,1,-1,,-1,-1,-1,K,-1,-1,,,,386585.0,6671877.0,E,4,-10.0,0,POHJOISESPLANADI 1,-1,-1,-1,-1,,,-1,-1,-1,,-1
7159961,2,4.0,101.0,,,2016,1,11.01.2016,0,0,0,9,Maanantai,8,6,2,50,1,6,4,2,1,1,,-1,-1,-1,K,-1,-1,,,,387227.0,6673772.0,E,1,-6.0,4,SÖRNÄISETN RANTATIE 25,-1,-1,-1,-1,,,-1,-1,-1,,-1
7159964,2,4.0,101.0,,,2016,1,31.01.2016,0,0,0,7,Sunnuntai,8,6,3,30,1,1,4,2,1,-1,,-1,-1,-1,K,-1,-1,,,,386229.0,6671869.0,E,4,2.0,0,POHJOISESPLANADI 23,-1,-1,-1,-1,,,-1,-1,-1,,-1
7160126,2,4.0,101.0,,,2016,1,12.01.2016,0,0,0,9,Tiistai,99,13,1,50,1,4,2,5,1,-1,,-1,-1,-1,K,-1,-1,,,,387441.0,6674021.0,K,1,-7.0,0,SÖRNÄISTEN RANTATIE X ITÄVÄYLÄ          ,-1,-1,-1,-1,,,-1,-1,-1,,-1
7160449,2,4.0,101.0,,,2016,1,14.01.2016,0,0,0,9,Torstai,6,6,3,50,1,6,1,1,1,1,,-1,-1,-1,K,-1,-1,,,,387205.0,6675751.0,E,1,-10.0,0,HÄMEENTIE X KUSTAA VAASAN TIE           ,-1,-1,-1,-1,,,-1,-1,-1,,-1
7161173,2,4.0,101.0,,,2016,1,19.01.2016,0,0,0,15,Tiistai,4,3,2,40,1,4,1,5,1,-1,,-1,-1,-1,K,-1,-1,,,,387387.0,6674016.0,E,1,-9.0,0,ITÄVÄYLÄ X SÖRNÄISTEN RANTATIE          ,-1,-1,-1,-1,,,-1,-1,-1,,-1
7162126,2,4.0,101.0,,,2016,1,03.01.2016,0,0,0,12,Sunnuntai,6,6,2,50,1,4,1,5,1,1,,-1,-1,-1,K,-1,-1,,,,387310.0,6675993.0,E,1,-7.0,4,KUSTAA VAASANTIE X PIETARI KALMIN KATU  ,-1,-1,-1,-1,,,-1,-1,-1,,-1
7186647,2,4.0,101.0,,,2016,2,12.02.2016,0,0,0,18,Perjantai,3,3,2,40,1,2,4,3,1,-1,,-1,-1,-1,K,-1,-1,,,,386182.0,6671798.0,E,4,0.0,0,ETELÄESPLANADI X FABIANINKATU           ,-1,-1,-1,-1,,,-1,-1,-1,,-1
7186681,2,4.0,101.0,,,2016,2,25.02.2016,0,0,0,17,Torstai,6,6,2,40,1,2,1,2,1,1,,-1,-1,-1,K,-1,-1,,,,386377.0,6671808.0,E,4,4.0,4,ETELÄESPALANDI X ETELÄRANTA             ,-1,-1,-1,-1,,,-1,-1,-1,,-1
7186704,2,4.0,101.0,,,2016,2,17.02.2016,0,0,0,17,Keskiviikko,4,3,2,30,1,1,4,2,1,-1,,-1,-1,-1,K,-1,-1,,,,386093.0,6671796.0,E,4,1.0,0,ETELÄESPLANADI X KASARMIKATU            ,-1,-1,-1,-1,,,-1,-1,-1,,-1
7250678,2,4.0,101.0,,,2016,3,31.03.2016,0,0,0,15,Torstai,4,3,2,60,1,1,1,2,1,1,,-1,-1,-1,K,-1,-1,,,,387137.0,6675650.0,E,1,7.0,4,HERMANNIN RANTATIE X HÄMEENTIE          ,-1,-1,-1,-1,,,-1,-1,-1,,-1
7250982,2,4.0,101.0,,,2016,3,26.03.2016,0,0,0,24,Lauantai,99,13,2,30,1,2,4,3,1,-1,,-1,-1,-1,K,-1,-1,,,,385979.0,6671865.0,E,4,3.0,0,POHJOIS ESPLANADI 2,-1,-1,-1,-1,,,-1,-1,-1,,-1
7251226,2,4.0,101.0,,,2016,3,06.03.2016,0,2,2,5,Sunnuntai,84,1,1,60,0,2,4,2,1,-1,,-1,-1,-1,E,-1,-1,,,,387418.0,6676518.0,E,1,1.0,0,KUSTAA VAASAN TIE                       ,-1,-1,-1,-1,,,-1,-1,-1,,-1
7255369,2,4.0,101.0,,,2016,4,04.04.2016,0,1,2,14,Maanantai,41,8,2,30,1,1,1,1,3,-1,,-1,-1,-1,K,-1,-1,,,,386385.0,6671873.0,E,4,8.0,2,POHJOISESPLANADI                        ,-1,-1,-1,-1,,,-1,-1,-1,,-1
7255414,2,4.0,101.0,,,2016,4,10.04.2016,0,0,0,11,Sunnuntai,4,3,2,30,1,1,1,1,1,1,,-1,-1,-1,K,-1,-1,,,,386704.0,6671951.0,E,4,8.0,4,KANAVAKATU X MERTULLINTORI              ,-1,-1,-1,-1,,,-1,-1,-1,,-1
7255434,2,4.0,101.0,,,2016,4,10.04.2016,0,0,0,21,Sunnuntai,84,1,1,40,1,1,2,2,1,-1,,-1,-1,-1,K,-1,-1,,,,387893.0,6674231.0,K,1,7.0,0,HERMANNIN RANTATIE                      ,-1,-1,-1,-1,,,-1,-1,-1,,-1
7255441,2,4.0,101.0,,,2016,4,11.04.2016,0,0,0,17,Maanantai,4,3,2,30,1,1,1,1,1,1,,-1,-1,-1,K,-1,-1,,,,385815.0,6671857.0,E,4,5.0,4,MANNERHEIMINTIE X POHJOISESPLANADI      ,-1,-1,-1,-1,,,-1,-1,-1,,-1
7255548,2,4.0,101.0,,,2016,4,20.04.2016,0,0,0,14,Keskiviikko,99,13,0,40,1,2,1,4,1,-1,,-1,-1,-1,K,-1,-1,,,,387488.0,6676706.0,E,1,3.0,0,KUSTAA VAASANTIE X VALTIMOTIE           ,-1,-1,-1,-1,,,-1,-1,-1,,-1
7429577,2,4.0,101.0,,,2016,5,13.05.2016,0,0,0,12,Perjantai,11,2,2,30,1,1,1,1,1,1,,-1,-1,-1,K,-1,-1,,,,386701.0,6671948.0,E,1,16.0,4,KANAVAKATU X POHJOISRANTA               ,-1,-1,-1,-1,,,-1,-1,-1,,-1
7430071,2,4.0,101.0,,,2016,5,16.05.2016,0,0,0,15,Maanantai,3,3,2,50,1,1,1,1,1,-1,,-1,-1,-1,K,-1,-1,,,,386878.0,6672381.0,E,1,17.0,0,POHJOISRANTA                            ,-1,-1,-1,-1,,,-1,-1,-1,,-1
7430292,2,4.0,101.0,,,2016,5,30.05.2016,0,0,0,12,Maanantai,54,4,2,30,1,1,1,1,1,1,,-1,-1,-1,K,-1,-1,,,,386379.0,6671813.0,E,4,20.0,4,ETELÄESPLANADI X ETELÄRANTA             ,-1,-1,-1,-1,,,-1,-1,-1,,-1
7430663,2,4.0,101.0,,,2016,5,23.05.2016,0,0,0,8,Maanantai,4,3,2,60,1,1,1,1,1,1,,-1,-1,-1,K,-1,-1,,,,387414.0,6674055.0,E,1,18.0,4,KULOSAARENSILTA X SÖRNÄISTEN RANTATIE   ,-1,-1,-1,-1,,,-1,-1,-1,,-1
7431095,2,4.0,101.0,,,2016,5,24.05.2016,0,0,0,10,Tiistai,2,3,2,60,1,1,1,1,1,-1,,-1,-1,-1,K,-1,-1,,,,387350.0,6676169.0,E,1,20.0,0,KUSTAA VAASAN TIE X JAPANINKATU         ,-1,-1,-1,-1,,,-1,-1,-1,,-1
7431150,2,4.0,101.0,,,2016,5,27.05.2016,0,0,0,9,Perjantai,13,2,2,40,1,1,1,1,1,1,,-1,-1,-1,K,-1,-1,,,,386826.0,6672196.0,E,1,16.0,4,POHJOISRANTA X KIRKONKATU               ,-1,-1,-1,-1,,,-1,-1,-1,,-1
7431616,2,4.0,101.0,,,2016,6,22.06.2016,0,0,0,15,Keskiviikko,4,3,2,30,1,1,1,1,1,1,,-1,-1,-1,K,-1,-1,,,,386059.0,6671796.0,E,4,22.0,4,ETELÄESPLANADI 16,-1,-1,-1,-1,,,-1,-1,-1,,-1
7431706,2,4.0,101.0,,,2016,6,06.06.2016,0,1,2,22,Maanantai,80,1,1,50,1,1,1,1,1,-1,,-1,-1,-1,K,-1,-1,,,,387289.0,6675935.0,E,1,15.0,0,KUSTAA VAASAN TIE                       ,-1,-1,-1,-1,,,-1,-1,-1,,-1
7431740,2,4.0,101.0,,,2016,6,08.06.2016,0,0,0,21,Keskiviikko,2,3,2,60,1,1,1,1,1,-1,,-1,-1,-1,K,-1,-1,,,,387387.0,6676324.0,E,1,12.0,0,KUSTAA VAASANTIE X INTIANKATU           ,-1,-1,-1,-1,,,-1,-1,-1,,-1
7431825,2,4.0,101.0,,,2016,6,17.06.2016,0,0,0,1,Perjantai,24,1,1,50,1,2,4,1,1,-1,,-1,-1,-1,K,-1,-1,,,,386923.0,6672657.0,E,1,15.0,0,POHJOISRANTA 21,-1,-1,-1,-1,,,-1,-1,-1,,-1
7431831,2,4.0,101.0,,,2016,6,18.06.2016,0,0,0,9,Lauantai,2,3,2,50,0,2,1,4,1,-1,,-1,-1,-1,E,-1,-1,,,,387224.0,6675822.0,E,1,17.0,0,KUSTAA VAASAN TIE                       ,-1,-1,-1,-1,,,-1,-1,-1,,-1
7431860,2,4.0,101.0,,,2016,6,20.06.2016,0,0,0,11,Maanantai,2,3,2,30,1,1,1,2,1,-1,,-1,-1,-1,K,-1,-1,,,,386107.0,6671866.0,E,4,16.0,0,POHJOIS ESPLANADI 29,-1,-1,-1,-1,,,-1,-1,-1,,-1
7478197,2,4.0,101.0,,,2016,7,04.07.2016,0,0,0,19,Maanantai,3,3,2,50,1,1,1,2,1,-1,,-1,-1,-1,K,-1,-1,,,,387192.0,6675732.0,E,1,17.0,0,HÄMEENTIE                               ,-1,-1,-1,-1,,,-1,-1,-1,,-1
7478203,2,4.0,101.0,,,2016,7,06.07.2016,0,0,0,8,Keskiviikko,6,6,2,30,1,1,1,2,1,-1,,-1,-1,-1,K,-1,-1,,,,387526.0,6674096.0,K,1,17.0,0,"ITÄVÄYLÄ, KALASATAMAN KOHDALLA          ",-1,-1,-1,-1,,,-1,-1,-1,,-1
7478206,2,4.0,101.0,,,2016,7,06.07.2016,0,0,0,23,Keskiviikko,7,6,2,30,1,1,2,2,1,1,,-1,-1,-1,K,-1,-1,,,,386940.0,6673443.0,E,1,17.0,4,KAIKUKATU X SÖRNÄISTEN RANTATIE         ,-1,-1,-1,-1,,,-1,-1,-1,,-1
7478282,2,4.0,101.0,,,2016,7,20.07.2016,0,1,2,12,Keskiviikko,62,9,2,30,1,1,1,1,2,1,,-1,-1,-1,K,-1,-1,,,,386322.0,6671801.0,E,4,23.0,4,UNIONINKATU X ETELÄ ESPLANADI           ,-1,-1,-1,-1,,,-1,-1,-1,,-1
7478301,2,4.0,101.0,,,2016,7,23.07.2016,0,0,0,18,Lauantai,96,13,2,30,1,1,1,2,1,1,,-1,-1,-1,K,-1,-1,,,,386314.0,6671871.0,E,4,22.0,4,UNIONINKATU X POHJOIS-ESPLANADI         ,-1,-1,-1,-1,,,-1,-1,-1,,-1
7478326,2,4.0,101.0,,,2016,7,29.07.2016,0,0,0,3,Perjantai,99,13,1,30,1,2,4,4,3,-1,,-1,-1,-1,K,-1,-1,,,,385995.0,6671794.0,K,1,18.0,0,ETELÄ ESPLANADI 20,-1,-1,-1,-1,,,-1,-1,-1,,-1
7478342,2,4.0,101.0,,,2016,7,29.07.2016,0,0,0,19,Perjantai,6,1,1,30,1,1,1,1,2,-1,,-1,-1,-1,K,-1,-1,,,,386477.0,6671865.0,E,1,20.0,2,POHJOISESPLANADI X KATARIINANKATU       ,-1,-1,-1,-1,,,-1,-1,-1,,-1
7478356,2,4.0,101.0,,,2016,7,27.07.2016,0,0,0,16,Keskiviikko,6,1,1,60,0,-1,1,-1,1,-1,,-1,-1,-1,E,-1,-1,,,,387406.0,6674000.0,E,1,24.0,0,SÖRNÄISTEN RANTATIE 22,-1,-1,-1,-1,,,-1,-1,-1,,-1
7864772,2,4.0,101.0,,,2016,8,05.08.2016,0,0,0,16,Perjantai,2,3,2,50,1,1,1,2,1,1,,-1,-1,-1,K,-1,-1,,,,387179.0,6675743.0,E,1,22.0,4,HÄMEENTIE X KUSTAA VAASAN TIE           ,-1,-1,-1,-1,,,-1,-1,-1,,-1
7864831,2,4.0,101.0,,,2016,8,12.08.2016,0,0,0,16,Perjantai,2,3,2,30,1,1,1,1,1,-1,,-1,-1,-1,K,-1,-1,,,,385983.0,6671794.0,E,1,21.0,0,ETELÄESPLANADI 20,-1,-1,-1,-1,,,-1,-1,-1,,-1
7864905,2,4.0,101.0,,,2016,8,09.08.2016,0,0,0,19,Tiistai,4,3,2,30,1,1,1,1,2,-1,,-1,-1,-1,K,-1,-1,,,,386379.0,6671830.0,E,1,20.0,2,KAUPPATORI                              ,-1,-1,-1,-1,,,-1,-1,-1,,-1
7864909,2,4.0,101.0,,,2016,8,12.08.2016,0,0,0,17,Perjantai,6,6,3,50,1,1,1,1,1,1,,-1,-1,-1,K,-1,-1,,,,387531.0,6676800.0,E,1,20.0,4,KUSTAA VAASAN TIE X VALTIMON TIE        ,-1,-1,-1,-1,,,-1,-1,-1,,-1
7865111,2,4.0,101.0,,,2016,8,10.08.2016,0,0,0,16,Keskiviikko,4,3,2,30,1,1,1,1,1,-1,,-1,-1,-1,K,-1,-1,,,,385911.0,6671864.0,E,4,18.0,0,POHJOISESPLANADI 39,-1,-1,-1,-1,,,-1,-1,-1,,-1
7865116,2,4.0,101.0,,,2016,8,14.08.2016,0,0,0,12,Sunnuntai,2,3,2,40,1,2,1,1,1,-1,,-1,-1,-1,K,-1,-1,,,,386321.0,6671871.0,E,4,18.0,0,POHJOIS ESPLANADI 13,-1,-1,-1,-1,,,-1,-1,-1,,-1
7865130,2,4.0,101.0,,,2016,8,14.08.2016,0,0,0,16,Sunnuntai,99,13,2,40,1,-1,1,-1,-1,-1,,-1,-1,-1,K,-1,-1,,,,386516.0,6671867.0,E,1,18.0,0,SALUTORGET                              ,-1,-1,-1,-1,,,-1,-1,-1,,-1
7865342,2,4.0,101.0,,,2016,8,11.08.2016,0,0,0,18,Torstai,13,13,2,40,1,1,1,1,1,1,,-1,-1,-1,K,-1,-1,,,,386680.0,6671922.0,E,4,16.0,4,KANAVAKATU X POHJOISESPLANADI           ,-1,-1,-1,-1,,,-1,-1,-1,,-1
7882532,2,4.0,101.0,,,2016,9,24.09.2016,0,0,0,17,Lauantai,3,3,2,50,1,1,1,2,1,-1,,-1,-1,-1,K,-1,-1,,,,387404.0,6676420.0,E,1,10.0,0,KUSTAA VAASAN TIE                       ,-1,-1,-1,-1,,,-1,-1,-1,,-1
7899658,2,4.0,101.0,,,2016,10,19.10.2016,0,0,0,13,Keskiviikko,3,3,2,30,1,1,1,1,1,-1,,-1,-1,-1,K,-1,-1,,,,385839.0,6671858.0,E,1,8.0,0,POHJOISESPLANADI X MANNERHEIMINTIE      ,-1,-1,-1,-1,,,-1,-1,-1,,-1
7899661,2,4.0,101.0,,,2016,10,20.10.2016,0,0,0,8,Torstai,31,2,2,-1,1,1,1,1,1,-1,,-1,-1,-1,K,-1,-1,,,,386652.0,6673098.0,E,1,6.0,2,HAKANIEMENSILTA                         ,-1,-1,-1,-1,,,-1,-1,-1,,-1
7899691,2,4.0,101.0,,,2016,10,25.10.2016,0,0,0,24,Tiistai,19,2,2,40,1,2,4,2,1,1,,-1,-1,-1,K,-1,-1,,,,386927.0,6672561.0,E,1,2.0,4,POHJOISRANTA X LIISANKATU               ,-1,-1,-1,-1,,,-1,-1,-1,,-1
7899756,2,4.0,101.0,,,2016,10,02.10.2016,0,0,0,15,Sunnuntai,8,6,2,30,1,1,1,1,1,-1,,-1,-1,-1,K,-1,-1,,,,386372.0,6671873.0,E,4,18.0,0,POHJOISESPLANADI 11-13,-1,-1,-1,-1,,,-1,-1,-1,,-1
7899759,2,4.0,101.0,,,2016,10,03.10.2016,0,0,0,10,Maanantai,96,13,2,40,1,1,1,1,1,-1,,-1,-1,-1,K,-1,-1,,,,386644.0,6671877.0,E,1,15.0,0,POHJOISESPLANADI X MARIANKATU           ,-1,-1,-1,-1,,,-1,-1,-1,,-1
7899814,2,4.0,101.0,,,2016,10,18.10.2016,0,0,0,16,Tiistai,8,6,4,50,1,1,1,2,1,1,,-1,-1,-1,K,-1,-1,,,,387306.0,6676027.0,E,1,9.0,0,KUSTAA VAASAN TIE X PIETARI KALMIN KATU ,-1,-1,-1,-1,,,-1,-1,-1,,-1
7911144,2,4.0,101.0,,,2016,11,03.11.2016,0,0,0,12,Torstai,6,6,2,50,1,2,1,1,1,1,,-1,-1,-1,K,-1,-1,,,,387387.0,6676251.0,E,1,0.0,4,KUSTAA VAASAN TIE - INTIANKATU          ,-1,-1,-1,-1,,,-1,-1,-1,,-1
7911187,2,4.0,101.0,,,2016,11,11.11.2016,0,0,0,13,Perjantai,8,6,2,30,1,7,1,1,1,1,,-1,-1,-1,K,-1,-1,,,,386724.0,6671994.0,E,4,-5.0,4,POHJOISRANTA X ALEKSANTERINKATU         ,-1,-1,-1,-1,,,-1,-1,-1,,-1
7911278,2,4.0,101.0,,,2016,11,22.11.2016,0,0,0,7,Tiistai,99,13,1,30,1,-1,3,-1,-1,-1,,-1,-1,-1,K,-1,-1,,,,386114.0,6671797.0,E,1,8.0,0,ETELÄESPLANADI 16,-1,-1,-1,-1,,,-1,-1,-1,,-1
8114590,2,4.0,101.0,,,2016,12,29.12.2016,0,1,2,3,Torstai,80,1,1,50,1,1,4,1,1,-1,,-1,-1,-1,K,-1,-1,,,,386877.0,6673329.0,E,1,-1.0,0,SÖRNÄISTEN RANTATIE                     ,-1,-1,-1,-1,,,-1,-1,-1,,-1
8114601,2,4.0,101.0,,,2016,12,30.12.2016,0,0,0,19,Perjantai,13,2,2,40,1,1,4,2,1,1,,-1,-1,-1,K,-1,-1,,,,386927.0,6672575.0,E,1,7.0,4,LIISANKATU X POHJOISRANTA               ,-1,-1,-1,-1,,,-1,-1,-1,,-1
8114645,2,4.0,101.0,,,2016,12,01.12.2016,0,0,0,2,Torstai,80,1,1,50,1,6,4,1,1,3,,-1,-1,-1,K,-1,-1,,,,386928.0,6672572.0,E,1,0.0,4,POHJOISRANTA X LIISANKATU               ,-1,-1,-1,-1,,,-1,-1,-1,,-1
8114656,2,4.0,101.0,,,2016,12,02.12.2016,0,0,0,11,Perjantai,2,3,3,50,1,2,1,2,1,-1,,-1,-1,-1,K,-1,-1,,,,387104.0,6673608.0,E,1,-2.0,0,SÖRNÄISTEN RANTATIE                     ,-1,-1,-1,-1,,,-1,-1,-1,,-1
8114705,2,4.0,101.0,,,2016,12,10.12.2016,0,0,0,24,Lauantai,80,1,1,50,1,1,4,1,1,1,,-1,-1,-1,K,-1,-1,,,,387117.0,6673645.0,E,1,-8.0,4,SÖRNÄISTEN RANTATIE                     ,-1,-1,-1,-1,,,-1,-1,-1,,-1
8114734,2,4.0,101.0,,,2016,12,15.12.2016,0,0,0,16,Torstai,3,1,1,40,1,2,1,2,1,1,,-1,-1,-1,K,-1,-1,,,,386714.0,6672003.0,E,1,3.0,5,MERITULLINTORI X ALEKSANTERINKATU       ,-1,-1,-1,-1,,,-1,-1,-1,,-1
8114740,2,4.0,101.0,,,2016,12,16.12.2016,0,1,2,19,Perjantai,95,1,1,50,1,2,4,1,1,-1,,-1,-1,-1,K,-1,-1,,,,386751.0,6673181.0,E,1,0.0,0,SÖRNÄISTEN RANTATIE X NÄKINSILTA        ,-1,-1,-1,-1,,,-1,-1,-1,,-1
8114764,2,4.0,101.0,,,2016,12,22.12.2016,0,0,0,11,Torstai,4,3,2,50,1,1,1,2,1,-1,,-1,-1,-1,K,-1,-1,,,,386725.0,6672803.0,E,1,7.0,0,HAKANIEMENSILTA                         ,-1,-1,-1,-1,,,-1,-1,-1,,-1
8114727,2,16.0,,,,2016,12,15.12.2016,0,0,0,9,Torstai,99,13,2,30,1,6,2,2,5,-1,,-1,-1,-1,K,-1,-1,,,,386367.0,6672781.0,E,1,-2.0,0,SILTAVUORENRANTA 16,-1,-1,-1,-1,,,-1,-1,-1,,-1
7159773,2,45.0,1.0,,,2016,1,08.01.2016,0,0,0,13,Perjantai,99,13,2,40,1,4,1,1,1,-1,,-1,-1,-1,K,-1,-1,,,,387209.0,6674245.0,E,1,-15.0,0,LAUTATARHANKATU 2,-1,-1,-1,-1,,,-1,-1,-1,,-1
7160623,2,45.0,1.0,,,2016,1,16.01.2016,0,0,0,16,Lauantai,6,6,2,40,1,4,1,1,1,1,,-1,-1,-1,K,-1,-1,,,,386947.0,6674281.0,E,1,-15.0,4,TEOLLISUUSKATU X JUNATIE                ,-1,-1,-1,-1,,,-1,-1,-1,,-1
